seed,iteration,label,before_aggregation,before_threshold,after_aggregation,after_threshold,before_objective_score,after_objective_score,objective_improvement,accepted,candidate_macro_f1,candidate_micro_f1,candidate_samples_f1,candidate_exact_match,candidate_hamming_loss,candidate_avg_pred_labels
4,2,music_present,max,0.88,max,0.88,0.8601897529530447,0.8601897529530447,0.0,False,0.8739719198960957,0.9493374902572097,0.9605222734254992,0.8709677419354839,0.014976958525345621,1.4654377880184333
4,2,audience_reaction_present,max,0.68,top2mean,0.5,0.8601897529530447,0.8603245529439599,0.00013479999091525752,True,0.8748978458220217,0.9486780715396579,0.9600614439324116,0.868663594470046,0.015207373271889401,1.4723502304147464
4,2,silence_present,p90,0.67,p90,0.67,0.8603245529439599,0.8603245529439599,0.0,False,0.8748978458220217,0.9486780715396579,0.9600614439324116,0.868663594470046,0.015207373271889401,1.4723502304147464
4,3,Brene_Brown,top3mean,0.5,top3mean,0.5,0.8603245529439599,0.8603245529439599,0.0,False,0.8748978458220217,0.9486780715396579,0.9600614439324116,0.868663594470046,0.015207373271889401,1.4723502304147464
4,3,Eckhart_Tolle,top2mean,0.5,top2mean,0.5,0.8603245529439599,0.8603245529439599,0.0,False,0.8748978458220217,0.9486780715396579,0.9600614439324116,0.868663594470046,0.015207373271889401,1.4723502304147464
4,3,Eric_Thomas,top3mean,0.75,top3mean,0.75,0.8603245529439599,0.8603245529439599,0.0,False,0.8748978458220217,0.9486780715396579,0.9600614439324116,0.868663594470046,0.015207373271889401,1.4723502304147464
4,3,Gary_Vee,median,0.37,median,0.37,0.8603245529439599,0.8603245529439599,0.0,False,0.8748978458220217,0.9486780715396579,0.9600614439324116,0.868663594470046,0.015207373271889401,1.4723502304147464
4,3,Jay_Shetty,mean,0.89,mean,0.89,0.8603245529439599,0.8603245529439599,0.0,False,0.8748978458220217,0.9486780715396579,0.9600614439324116,0.868663594470046,0.015207373271889401,1.4723502304147464
4,3,Nick_Vujicic,mean,0.43,mean,0.43,0.8603245529439599,0.8603245529439599,0.0,False,0.8748978458220217,0.9486780715396579,0.9600614439324116,0.868663594470046,0.015207373271889401,1.4723502304147464
4,3,other_speaker_present,top2mean,0.82,top2mean,0.82,0.8603245529439599,0.8603245529439599,0.0,False,0.8748978458220217,0.9486780715396579,0.9600614439324116,0.868663594470046,0.015207373271889401,1.4723502304147464
4,3,music_present,max,0.88,max,0.88,0.8603245529439599,0.8603245529439599,0.0,False,0.8748978458220217,0.9486780715396579,0.9600614439324116,0.868663594470046,0.015207373271889401,1.4723502304147464
4,3,audience_reaction_present,top2mean,0.5,top2mean,0.5,0.8603245529439599,0.8603245529439599,0.0,False,0.8748978458220217,0.9486780715396579,0.9600614439324116,0.868663594470046,0.015207373271889401,1.4723502304147464
4,3,silence_present,p90,0.67,p90,0.67,0.8603245529439599,0.8603245529439599,0.0,False,0.8748978458220217,0.9486780715396579,0.9600614439324116,0.868663594470046,0.015207373271889401,1.4723502304147464
5,1,Brene_Brown,top3mean,0.5,median,0.16,0.859746241881642,0.8607108639989101,0.0009646221172681102,True,0.885809069657638,0.9447077409162717,0.9501316655694536,0.8594470046082949,0.016129032258064516,1.4516129032258065
5,1,Eckhart_Tolle,top2mean,0.5,top2mean,0.5,0.8607108639989101,0.8607108639989101,0.0,False,0.885809069657638,0.9447077409162717,0.9501316655694536,0.8594470046082949,0.016129032258064516,1.4516129032258065
5,1,Eric_Thomas,mean,0.53,mean,0.49,0.8607108639989101,0.8620648088254926,0.001353944826582576,True,0.8872125784295678,0.9455406471981057,0.9508997147245996,0.8617511520737328,0.015898617511520736,1.4539170506912442
5,1,Gary_Vee,top3mean,0.5,median,0.46,0.8620648088254926,0.8627516507767131,0.0006868419512204849,True,0.8886618537918866,0.9462875197472354,0.9512069343866579,0.8617511520737328,0.01566820276497696,1.4516129032258065
5,1,Jay_Shetty,mean,0.8,top3mean,0.94,0.8627516507767131,0.865462998247975,0.0027113474712618935,True,0.8913285204585533,0.9478672985781991,0.9542791310072416,0.8663594470046083,0.015207373271889401,1.4516129032258065
5,1,Nick_Vujicic,mean,0.43,top3mean,0.63,0.865462998247975,0.8661059664899843,0.0006429682420092675,True,0.8913971310932016,0.9479495268138801,0.9561224489795919,0.8663594470046083,0.015207373271889401,1.456221198156682
5,1,other_speaker_present,top3mean,0.76,top4mean,0.7,0.8661059664899843,0.8666393574510172,0.0005333909610328869,True,0.8913536734446554,0.9477848101265823,0.9578889620364276,0.8709677419354839,0.015207373271889401,1.4470046082949308
5,1,music_present,mean,0.49,p75,0.71,0.8666393574510172,0.8678168431498613,0.0011774856988441273,True,0.8917000001707626,0.9486977111286503,0.9586570111915733,0.8732718894009217,0.014976958525345621,1.4539170506912442
5,1,audience_reaction_present,max,0.68,max,0.68,0.8678168431498613,0.8678168431498613,0.0,False,0.8917000001707626,0.9486977111286503,0.9586570111915733,0.8732718894009217,0.014976958525345621,1.4539170506912442
5,1,silence_present,top2mean,0.38,p75,0.34,0.8678168431498613,0.868618672475387,0.0008018293255257491,True,0.8906898991606615,0.9501187648456056,0.9602699144173799,0.880184331797235,0.014516129032258065,1.444700460829493
5,2,Brene_Brown,median,0.16,median,0.16,0.868618672475387,0.868618672475387,0.0,False,0.8906898991606615,0.9501187648456056,0.9602699144173799,0.880184331797235,0.014516129032258065,1.444700460829493
5,2,Eckhart_Tolle,top2mean,0.5,top2mean,0.5,0.868618672475387,0.868618672475387,0.0,False,0.8906898991606615,0.9501187648456056,0.9602699144173799,0.880184331797235,0.014516129032258065,1.444700460829493
5,2,Eric_Thomas,mean,0.49,mean,0.49,0.868618672475387,0.868618672475387,0.0,False,0.8906898991606615,0.9501187648456056,0.9602699144173799,0.880184331797235,0.014516129032258065,1.444700460829493
